,full_text_with_emoji,label
3631,මම මේ කල්පනා කරේ පිරිමින්ට ඕන වෙලාවට ගෑණුන්ට වේසි කියලා බනින්න පුලුවන් හැබැයී ගෑණු පිරිමින්ට කම්කරුවා කරණවෑමියා කියලා බනින්නේ නැහැ ගෑණු කරන රස්සාවක් විතරක් කොහොමද කරන්න නරක රස්සාවක් වුනේ මජං බාස්ලා ගණිකාවන්ට වඩා ජරාව ඇගේ ගා ගන්නවා,0
3632,"ආදරෙයි මගේ අම්මා
මගෙත් ආයුෂ අරන් තව ගොඩාක් කාලයක් ජීවත් වෙන්න ලැබේවා මගේ අම්මා:face blowing a kiss::face blowing a kiss::face blowing a kiss::face blowing a kiss::face blowing a kiss::face blowing a kiss::face blowing a kiss:
I love you My Queen:face blowing a kiss::face blowing a kiss::growing heart: httpstco0jBChBhvuY",0
3633,GloryMinion MrsWolvi හැමෝම ඔයා වගේ දක්ෂ නැහැ වින්ඩි :face with rolling eyes:,0
3634,SanjuLive SanjuLive බොහොම ස්තූතියි නංගි ඔයාව අම්මට මතකයි මම කියන්නම්කො නංගි ඒ චිත්‍ර ලස්සනයි කිව්වා කියලා:smiling face with smiling eyes::smiling face with smiling eyes::thumbs up:,0
3635,sanduniapsara ලස්සනයි බොක්කා:relieved face:,0
3636,Colombo girl Pussy licking හොදටම වෙරි ස්ප නන්ගි කිම්බ ලෙවකවාගන්නවා httpstco8TfzjhvxSu,1
3637,දියුණු රටවල අධ්‍යාපන ක්‍රියාවලියේදී ගුරුවරයා සහ සිසුන් අතර තියෙන්නේ සංවාදයක් එතැනදී විචාරශීලිව කරුණු දිහා බලන්න httpstco8IEZU49JEb,0
3638,ළමයින්ට පොත්පත් අරන් දීලා උගන්නවා වගේම පරිසරයට සතා සීපාවාට මිනිස්සුන්ට ආදරය කරුණාව දක්වන්න උගන්නන්න එතකොට මේ වගේ දවසක් දකින්න නොලැබේවී,0
3639,මේ බොලා සතුටින් පරිස්සමෙන් ඉන්න හොඳේ ආදරෙයි ඔයාලා ඔක්කොටම ආස්රේ කරේ නැති වුණාට :folded hands::red heart:,0
3640,Syndi ඒ වේසි ඇන්ටි httptcoXqWayipp sinhalabloggers,1
3641,ඔයා මගේ කියලා කෙනෙක් තෝරගත්තා දා ඉදන් ඔයාගෙ හොදම යාලුවා වෙන්න පුලුවන් නැත්නම් ඉතිං වෙනින් කෙනෙක් හරි :relieved face::face with tears of joy: මේ කව්රු උනත් ඔයාට ඔයාගේම නොවෙනවා නම් ඒ සම්බන්කම් වලදි ඔයා අනික් කෙනා ගැන වැඩිය හිතන්නහොයන්න බලන්න යන්න එපා :sleeping face: මොකද ඔයාට ඒ කෙනාම දවසක ලස්සනට රිදෙන්න වැඩ කරනවා :smirking face:,0
3642,DilruNirasha නියමයි :folded hands::folded hands::folded hands::folded hands:,0
3643,"ලංකාවට පැමිණීමට අපේක්ෂා කරන සෑම ශ්‍රී ලාංකිකයෙකුම මෙරටට ගෙන ඒම ආණ්ඩුවේ ප්‍රතිපත්තියයි
සෞඛ්‍ය පද්ධතියට දරා ගැනීමේ හැකියාව අන් අයගේ ආරක්ෂාව සහ ගුවන් ගමනේ දී ඔවුන්ගේම ආරක්ෂාව යන කරුණු මත යළි ගෙන ඒම සෙමින් කිරීමට සිදු වී ඇති නිසා මදක් ඉවසන මෙන් විදෙස්ගත ප්‍රජාවෙන් ඉල්ලා සිටිමු",0
3644,kuvqiz කෙවින් කැමීට ආදරෙයි ගොඩක්,0
3645,SedonaB අවුරුදු 22යි :face screaming in fear::face screaming in fear::face screaming in fear:,0
3646,sarasach ඔව් අපේ ලොකු නැන්දා බෝලානේ මද්දු තාත්තා බැරගම ඒ කාලේ ගියාදැන්නම් යැවෙනවා අඩුයි ඉතින්,0
3647,ලංකාවේ රනිල්ට කඩේ යන උන්ම හිලරිට කඩේ යනවා වගේ :smiling face with sunglasses: කොහොමත් උන් ඔක්කොම කොටියට රෙදි නැතුවනේ කඩේ යන්නේ debates PresidentialDebate,0
3648,SheisNu නියමයි,0
3649,I liked a YouTube video httpstcoaPQtOTFfLT මට හොඳට හුකන්න පුළුවන්,1
3650,අඩෝ දවස් ගානකින් ගෙදරින් එලියට ගියේ නෑ :woozy face::woozy face::woozy face::face with thermometer::face with thermometer::face with thermometer:,0
3651,"දකුණු කොරියාවේ නැවත කොරෝනා හිස ඔසවයි  කොරෝනා ආසාදනය වූ උපකාරක පන්ති ගුරුවරයා තොරතුරු සගවලා
lka srilanka news

වැඩිදුර විස්තර :backhand index pointing down::backhand index pointing down::backhand index pointing down::backhand index pointing down:

httpstcoZCjuETxIs1 httpstcoiaTMbnUvNO",0
3652,"කොරෝනාවලින් බේරන්න පොලිසිය ළමයෙකුට පෑ කරුණාව
Read moregtgtgt
httpstcofBE700kzEX httpstcoQzBTNJnsQO",0
3653,AnandaKumarasi9 මූ තමයි රට කන්නේකැරියා,1
3654,udaragrero ItsmeSuppa ඒ නිපුනය,0
3655,"DulithK milzybud ඔව් දිමුත්ට තව attack කරන්න තිබුණා කියලා හිතුනා

ලක්මාල් නම් නියමයි අන්තිම අවුරුදු ටිකේ ගහපු හැම මැච් එකකම තමන්ගේ උපරිමය දුන්නා",0
3656,"නිවන් දුටු හිමි සින්දුව අහන හැම වෙලේ ම මට හිතෙන දෙයක් තියෙනවා 

ඒ තමයි බුදුහාමුදුරුවන්ගේ මහා කරුණාව මටත් දැනුණා නම් මම ඒකට ප්‍රතිචාර දක්වන විදිය මට කෙනෙක් ඇත්තට ම කරුණාවන්ත වෙනකොට මට ඒක දරාගන්න බැහැ ඇඬෙනවා අර කියන මහා කරුණාව මොන වගේ ලස්සන දෙයක් වෙන්න පුළුවන් ද",0
3657,20002001 විතර පොඩි හුජ්ජ කොල්ලො 910 වසරෙ වගෙ පොඩිඋන් අල්ලන් වීරයො වගෙ රගනවාමොකුත් කියන්නෙ නෑ ඔකුන්ට  මොකද පොන්නයො ෆෝම් කරන්නෙ නෑ:unamused face::unamused face::unamused face:,1
3658,"මේ අහපල්ලකෝ ප්‍රශනයක් තියනවා අහන්න:child::girl:

කෙල්ලෙක් කොල්ලෙක් එක්ක රූම් එකකට ස්ව කැමැත්තෙන්ම රිංගනවා නම් හැමදේම තම තමන්ගේ කැමැත්තෙන්ම සිද්ධ වෙනවා නම් අන්තිමට ප්‍රශ්නයක් වෙච්ච දවසකට වැරදි කාරයා

උඹලා හිතන විදියට:backhand index pointing down:
RT",0
3659,යකෝහ් ඒක :full moon face::full moon face::full moon face:,0
3660,"පපී කිව්වම අනා හුරතලෙ
බැල්ලි කිව්වම මල පැනලා කුනුහබ්බ කියනො අනේ යකෝ :face with tears of joy::face with tears of joy::face with tears of joy:",0
3661,අඩෝ ගොඩක් උන් තාම බුදි :rolling on the floor laughing::smirking face:,0
3662,"mara1985r සොරි
මල්ලි කැරියා :rolling on the floor laughing::rolling on the floor laughing::rolling on the floor laughing:",1
3663,aparekkavoice අඩෝ ඉස්කෝලේ යන පොඩි කෙල්ලෙක් එක්කද බන් මෙහෙම කරල තියෙන්නෙ,0
3664,"ස්කෝලේදි ලමයා වරදක් කරාම ගුරුවරයා දන ගස්සලාමානව හිමිකම් යන මිනිස්සු ඉන්න රටක
 
කැම්පස් රැග් සාධාරණීකරණය කරන්නත් මිනිස්සු ඉන්නවා

ඒකෙන් මේකෙන් කොහොම හරි අන්තිමට කොහෙවත් ඉන්න කාලකන්නි හන්දා හැම අවුරුද්දෙම කෙල්ලෙක් කොල්ලෙක් නිකරුනේ ජිවිතෙන් වන්දි ගෙවනවා :sleepy face:

lka",0
